cif_number,product,precision,score
10584850,MC PREPAID JEUNE,0.833333,0.704975
10598507,MC PREPAID JEUNE,0.833333,0.704975
10599645,MC PREPAID JEUNE,0.833333,0.704975
10623787,MC PREPAID VOYAGE,0.894737,0.706563
10625803,NATIONAL CLIENTELLE,1.0,0.707325
10642320,MC PREPAID VOYAGE,0.764706,0.701424
10656139,MC PREPAID VOYAGE,0.894737,0.706563
10657968,MC PREPAID VOYAGE,0.894737,0.706563
10664297,MC PREPAID VOYAGE,0.764706,0.701424
10668445,MC PREPAID VOYAGE,0.8,0.703154
10674081,MC PREPAID VOYAGE,0.8,0.703154
10690678,MC PREPAID VOYAGE,0.894737,0.706563
10691351,MC PREPAID VOYAGE,0.701493,0.698355
10693154,MC PREPAID VOYAGE,0.701493,0.698355
10696774,MC PREPAID VOYAGE,0.764706,0.701424
10703220,NATIONAL CLIENTELLE,0.827586,0.704815
10704563,MC PREPAID VOYAGE,0.763158,0.701883
10707623,MC PREPAID VOYAGE,0.763158,0.701883
10710041,NATIONAL CLIENTELLE,1.0,0.707325
10719207,Mor. Tamouil Hajyat,0.9,0.706564
10720290,MC PREPAID VOYAGE,0.701493,0.698355
10757760,MC PREPAID VOYAGE,0.894737,0.706563
10767266,MC PREPAID VOYAGE,0.894737,0.706563
10767861,MC PREPAID VOYAGE,0.894737,0.706563
10770569,Mor. Tamouil Hajyat,0.9,0.706564
10784527,NATIONAL CLIENTELLE,0.78125,0.703597
10787817,Mor. Tamouil Hajyat,0.9,0.706564
10799896,Mor. Tamouil Hajyat,0.9,0.706564
10799931,MC PREPAID VOYAGE,0.701493,0.698355
10800048,MC PREPAID VOYAGE,0.894737,0.706563
10809603,NATIONAL CLIENTELLE,0.78125,0.703597
10816554,NATIONAL CLIENTELLE,1.0,0.707325
10818005,MC PREPAID VOYAGE,0.763158,0.701883
10818085,Mor. Tamouil Hajyat,0.9,0.706564
10820254,MC PREPAID VOYAGE,0.894737,0.706563
10820673,MC PREPAID VOYAGE,0.894737,0.706563
10843357,NATIONAL CLIENTELLE,0.78125,0.703597
10848472,Mor. Tamouil Hajyat,0.9,0.706564
10859590,MC PREPAID VOYAGE,0.894737,0.706563
10868789,MC PREPAID VOYAGE,0.763158,0.701883
10901723,NATIONAL CLIENTELLE,0.78125,0.703597
10903231,NATIONAL CLIENTELLE,0.78125,0.703597
10914530,NATIONAL CLIENTELLE,0.752381,0.70302
10947296,Mor. Tamouil Hajyat,0.9,0.706564
10976420,NATIONAL CLIENTELLE,0.78125,0.703597
10987182,NATIONAL CLIENTELLE,0.78125,0.703597
10054600,NATIONAL CLIENTELLE,0.833333,0.704601
10068035,NATIONAL CLIENTELLE,0.78125,0.703597
10069671,MC PREPAID VOYAGE,0.727273,0.699113
10081367,MC PREPAID VOYAGE,0.727273,0.699113
10085579,MC PREPAID VOYAGE,0.727273,0.699113
10089307,MC PREPAID VOYAGE,0.727273,0.699113
10095088,MC PREPAID VOYAGE,0.727273,0.699113
10103011,MC PREPAID VOYAGE,0.727273,0.699113
10121319,MC PREPAID VOYAGE,0.727273,0.699113
10128218,NATIONAL CLIENTELLE,0.805556,0.704063
10130792,MC PREPAID VOYAGE,0.727273,0.699113
10131271,MC PREPAID VOYAGE,0.727273,0.699113
10142742,MC PREPAID VOYAGE,0.727273,0.699113
10173639,MC PREPAID VOYAGE,0.727273,0.699113
10175233,MC PREPAID VOYAGE,0.727273,0.699113
10197123,MC PREPAID VOYAGE,0.727273,0.699113
10217291,MC PREPAID VOYAGE,0.727273,0.699113
10232196,MC PREPAID VOYAGE,0.727273,0.699113
10246400,NATIONAL CLIENTELLE,0.805556,0.704063
10256926,NATIONAL CLIENTELLE,0.78125,0.703597
10364119,NATIONAL CLIENTELLE,0.888889,0.706206
10371539,NATIONAL CLIENTELLE,0.752381,0.70302
10391200,MC PREPAID VOYAGE,0.701493,0.698355
10437814,MC PREPAID JEUNE,0.833333,0.704975
10479187,NATIONAL CLIENTELLE,0.954545,0.707544
10521185,NATIONAL CLIENTELLE,0.714286,0.698147
10569782,NATIONAL CLIENTELLE,0.805556,0.704063
10594058,NATIONAL CLIENTELLE,0.954545,0.707544
10603066,NATIONAL CLIENTELLE,0.78125,0.703597
10619435,NATIONAL CLIENTELLE,0.805556,0.704063
10621234,MC PREPAID JEUNE,0.833333,0.704975
10645711,NATIONAL CLIENTELLE,0.954545,0.707544
10661675,MC PREPAID VOYAGE,0.701493,0.698355
10663081,MC PREPAID VOYAGE,0.764706,0.701424
10667125,Mor. Tamouil Hajyat,0.9,0.706564
10672642,MC PREPAID VOYAGE,0.894737,0.706563
10677271,MC PREPAID VOYAGE,0.894737,0.706563
10703061,MC PREPAID JEUNE,0.714286,0.698237
10709312,MC PREPAID VOYAGE,0.764706,0.701424
10747905,MC PREPAID VOYAGE,0.875,0.70583
10749636,MC PREPAID VOYAGE,0.8,0.703154
10773460,Mor. Tamouil Hajyat,0.9,0.706564
10776597,MC PREPAID VOYAGE,0.894737,0.706563
10784130,MC PREPAID VOYAGE,0.894737,0.706563
10787718,MC PREPAID VOYAGE,0.8,0.703154
10787777,MC PREPAID VOYAGE,0.8,0.703154
10793941,Mor. Tamouil Hajyat,0.9,0.706564
10799820,NATIONAL CLIENTELLE,0.827586,0.704815
10811167,MC PREPAID VOYAGE,0.701493,0.698355
10814027,MC PREPAID VOYAGE,0.894737,0.706563
10822984,Mor. Tamouil Hajyat,0.9,0.706564
10825338,Mor. Tamouil Hajyat,0.9,0.706564
10826182,MC PREPAID VOYAGE,0.894737,0.706563
10830174,Mor. Tamouil Hajyat,0.9,0.706564
10837271,MC PREPAID JEUNE,0.714286,0.698237
10839426,MC PREPAID VOYAGE,0.894737,0.706563
10852110,Mor. Tamouil Hajyat,0.9,0.706564
10856003,MC PREPAID VOYAGE,0.894737,0.706563
10868775,NATIONAL CLIENTELLE,0.752381,0.70302
10879926,MC PREPAID JEUNE,0.714286,0.698237
10916315,NATIONAL CLIENTELLE,0.78125,0.703597
10979016,NATIONAL CLIENTELLE,0.78125,0.703597
10982306,NATIONAL CLIENTELLE,0.78125,0.703597
10029933,MC PREPAID VOYAGE,0.727273,0.699113
10035725,MC PREPAID VOYAGE,0.727273,0.699113
10036442,NATIONAL CLIENTELLE,0.714286,0.698147
10045281,MC PREPAID JEUNE,0.833333,0.704975
10064437,MC PREPAID VOYAGE,0.727273,0.699113
10074701,NATIONAL CLIENTELLE,0.78125,0.703597
10101237,NATIONAL CLIENTELLE,0.954545,0.707544
10110645,MC PREPAID VOYAGE,0.727273,0.699113
10114425,MC PREPAID VOYAGE,0.727273,0.699113
10129780,MC PREPAID VOYAGE,0.727273,0.699113
10150722,MC PREPAID VOYAGE,0.727273,0.699113
10152433,MC PREPAID VOYAGE,0.727273,0.699113
10161087,MC PREPAID VOYAGE,0.727273,0.699113
10169590,MC PREPAID VOYAGE,0.727273,0.699113
10224986,MC PREPAID JEUNE,0.833333,0.704975
10225419,NATIONAL CLIENTELLE,0.705882,0.697372
10259031,MC PREPAID VOYAGE,0.727273,0.699113
10280193,NATIONAL CLIENTELLE,0.752381,0.70302
10325584,NATIONAL CLIENTELLE,0.805556,0.704063
10377703,NATIONAL CLIENTELLE,0.714286,0.697956
10378948,NATIONAL CLIENTELLE,0.888889,0.706206
10389354,NATIONAL CLIENTELLE,0.827586,0.704815
10411953,NATIONAL CLIENTELLE,0.705882,0.697372
10416314,MC PREPAID JEUNE,0.833333,0.704975
10417393,NATIONAL CLIENTELLE,0.705882,0.697372
10444091,NATIONAL CLIENTELLE,0.833333,0.704601
10451483,NATIONAL CLIENTELLE,0.827586,0.704815
10497505,NATIONAL CLIENTELLE,0.705882,0.697372
10499549,NATIONAL CLIENTELLE,0.705882,0.697372
10502171,NATIONAL CLIENTELLE,0.78125,0.703597
10510744,MC PREPAID JEUNE,0.833333,0.704975
10510910,NATIONAL CLIENTELLE,0.714286,0.698147
10522790,MC PREPAID VOYAGE,0.763158,0.701883
10541368,NATIONAL CLIENTELLE,0.954545,0.707544
10550826,MC PREPAID VOYAGE,0.701493,0.698355
10557923,MC PREPAID VOYAGE,0.763158,0.701883
10568874,MC PREPAID JEUNE,0.833333,0.704975
10581438,MC PREPAID JEUNE,0.833333,0.704975
10583959,NATIONAL CLIENTELLE,0.78125,0.703597
10601649,NATIONAL CLIENTELLE,0.705882,0.697372
10607561,MC PREPAID VOYAGE,0.763158,0.701883
10613255,MC PREPAID JEUNE,0.833333,0.704975
10623921,NATIONAL CLIENTELLE,0.794872,0.703637
10624361,NATIONAL CLIENTELLE,0.794872,0.703637
10626833,MC PREPAID VOYAGE,0.894737,0.706563
10649082,MC PREPAID VOYAGE,0.894737,0.706563
10662703,NATIONAL CLIENTELLE,1.0,0.707325
10674588,MC PREPAID VOYAGE,0.894737,0.706563
10693495,MC PREPAID VOYAGE,0.894737,0.706563
10698310,MC PREPAID VOYAGE,0.8,0.703154
10698953,MC PREPAID VOYAGE,0.894737,0.706563
10699970,NATIONAL CLIENTELLE,0.78125,0.703597
10706438,MC PREPAID VOYAGE,0.8,0.703154
10715941,MC PREPAID VOYAGE,0.894737,0.706563
10716663,Mor. Tamouil Hajyat,0.9,0.706564
10717649,Mor. Tamouil Hajyat,0.9,0.706564
10724668,MC PREPAID VOYAGE,0.894737,0.706563
10730590,MC PREPAID VOYAGE,0.8,0.703154
10744603,NATIONAL CLIENTELLE,1.0,0.707325
10776257,MC PREPAID VOYAGE,0.894737,0.706563
10784649,NATIONAL CLIENTELLE,1.0,0.707325
10789023,MC PREPAID VOYAGE,0.763158,0.701883
10796127,MC PREPAID VOYAGE,0.701493,0.698355
10797593,Mor. Tamouil Hajyat,0.9,0.706564
10799805,MC PREPAID VOYAGE,0.701493,0.698355
10801086,MC PREPAID VOYAGE,0.8,0.703154
10803300,MC PREPAID VOYAGE,0.763158,0.701883
10804806,Mor. Tamouil Hajyat,0.9,0.706564
10806651,NATIONAL CLIENTELLE,1.0,0.707325
10808859,Mor. Tamouil Hajyat,0.9,0.706564
10815427,Mor. Tamouil Hajyat,0.9,0.706564
10825191,Mor. Tamouil Hajyat,0.9,0.706564
10835067,MC PREPAID VOYAGE,0.701493,0.698355
10837642,NATIONAL CLIENTELLE,0.954545,0.707544
10851060,MC PREPAID VOYAGE,0.894737,0.706563
10862189,NATIONAL CLIENTELLE,1.0,0.707325
10863840,NATIONAL CLIENTELLE,1.0,0.707325
10863842,Mor. Tamouil Hajyat,0.9,0.706564
10880958,MC PREPAID VOYAGE,0.701493,0.698355
10900441,MC PREPAID VOYAGE,0.894737,0.706563
10915395,NATIONAL CLIENTELLE,0.78125,0.703597
11002315,NATIONAL CLIENTELLE,0.78125,0.703597
11002439,NATIONAL CLIENTELLE,0.78125,0.703597
11010382,NATIONAL CLIENTELLE,0.78125,0.703597
10054996,MC PREPAID VOYAGE,0.727273,0.699113
10136667,NATIONAL CLIENTELLE,0.752381,0.70302
10158383,MC PREPAID VOYAGE,0.727273,0.699113
10166140,MC PREPAID VOYAGE,0.727273,0.699113
10167797,MC PREPAID VOYAGE,0.727273,0.699113
10188558,MC PREPAID VOYAGE,0.727273,0.699113
10203115,MC PREPAID VOYAGE,0.727273,0.699113
10221203,MC PREPAID VOYAGE,0.727273,0.699113
10239138,MC PREPAID VOYAGE,0.727273,0.699113
10297703,NATIONAL CLIENTELLE,0.954545,0.707544
10312178,MC PREPAID VOYAGE,0.727273,0.699113
10366512,NATIONAL CLIENTELLE,0.705882,0.697372
10369253,NATIONAL CLIENTELLE,0.705882,0.697372
10398948,NATIONAL CLIENTELLE,0.78125,0.703597
10399445,NATIONAL CLIENTELLE,0.833333,0.704601
10410189,NATIONAL CLIENTELLE,0.705882,0.697372
10436022,NATIONAL CLIENTELLE,0.752381,0.70302
10468541,NATIONAL CLIENTELLE,0.752381,0.70302
10492846,NATIONAL CLIENTELLE,0.827586,0.704815
10511734,NATIONAL CLIENTELLE,0.805556,0.704063
10539677,NATIONAL CLIENTELLE,0.794872,0.703637
10613622,MC PREPAID VOYAGE,0.763158,0.701883
10622555,NATIONAL CLIENTELLE,0.705882,0.697372
10629217,MC PREPAID VOYAGE,0.894737,0.706563
10639830,NATIONAL CLIENTELLE,1.0,0.707325
10648020,MC PREPAID VOYAGE,0.763158,0.701883
10667160,MC PREPAID VOYAGE,0.894737,0.706563
10667358,MC PREPAID VOYAGE,0.763158,0.701883
10673261,MC PREPAID VOYAGE,0.894737,0.706563
10687889,NATIONAL CLIENTELLE,1.0,0.707325
10707687,NATIONAL CLIENTELLE,1.0,0.707325
10713286,Mor. Tamouil Hajyat,0.9,0.706564
10720987,Mor. Tamouil Hajyat,0.9,0.706564
10725340,Mor. Tamouil Hajyat,0.9,0.706564
10725555,MC PREPAID VOYAGE,0.894737,0.706563
10725858,MC PREPAID VOYAGE,0.763158,0.701883
10743539,MC PREPAID VOYAGE,0.701493,0.698355
10755210,NATIONAL CLIENTELLE,0.827586,0.704815
10762979,MC PREPAID VOYAGE,0.8,0.703154
10763997,Mor. Tamouil Hajyat,0.9,0.706564
10764133,MC PREPAID VOYAGE,0.894737,0.706563
10769661,Mor. Tamouil Hajyat,0.9,0.706564
10774396,NATIONAL CLIENTELLE,0.954545,0.707544
10775034,MC PREPAID VOYAGE,0.8,0.703154
10779953,NATIONAL CLIENTELLE,0.827586,0.704815
10788988,MC PREPAID VOYAGE,0.763158,0.701883
10795139,MC PREPAID VOYAGE,0.8,0.703154
10808693,MC PREPAID VOYAGE,0.894737,0.706563
10821750,Mor. Tamouil Hajyat,0.9,0.706564
10822833,MC PREPAID VOYAGE,0.894737,0.706563
10823186,MC PREPAID VOYAGE,0.701493,0.698355
10828211,MC PREPAID VOYAGE,0.894737,0.706563
10834587,Mor. Tamouil Hajyat,0.9,0.706564
10835752,Mor. Tamouil Hajyat,0.9,0.706564
10837370,Mor. Tamouil Hajyat,0.9,0.706564
10839917,NATIONAL CLIENTELLE,0.78125,0.703597
10841891,Mor. Tamouil Hajyat,0.9,0.706564
10856572,Mor. Tamouil Hajyat,0.9,0.706564
10859681,MC PREPAID JEUNE,0.714286,0.698237
10864596,NATIONAL CLIENTELLE,0.954545,0.707544
10871464,MC PREPAID VOYAGE,0.763158,0.701883
10880633,Mor. Tamouil Hajyat,0.9,0.706564
10885207,MC PREPAID JEUNE,0.714286,0.698237
10886036,MC PREPAID VOYAGE,0.701493,0.698355
10892026,NATIONAL CLIENTELLE,1.0,0.707325
10993740,NATIONAL CLIENTELLE,0.752381,0.70302
10044446,MC PREPAID VOYAGE,0.727273,0.699113
10049062,MC PREPAID VOYAGE,0.727273,0.699113
10052396,MC PREPAID VOYAGE,0.727273,0.699113
10085337,MC PREPAID VOYAGE,0.727273,0.699113
10130886,MC PREPAID VOYAGE,0.727273,0.699113
10132734,MC PREPAID VOYAGE,0.727273,0.699113
10134650,MC PREPAID VOYAGE,0.727273,0.699113
10136804,MC PREPAID VOYAGE,0.727273,0.699113
10191227,MC PREPAID VOYAGE,0.727273,0.699113
10192161,MC PREPAID VOYAGE,0.727273,0.699113
10203557,MC PREPAID JEUNE,0.833333,0.704975
10211548,MC PREPAID VOYAGE,0.727273,0.699113
10220012,MC PREPAID VOYAGE,0.727273,0.699113
10279235,MC PREPAID VOYAGE,0.763158,0.701883
10409651,MC PREPAID VOYAGE,0.763158,0.701883
10440671,NATIONAL CLIENTELLE,0.888889,0.706206
10470610,NATIONAL CLIENTELLE,0.805556,0.704063
10499760,NATIONAL CLIENTELLE,0.954545,0.707544
10505432,NATIONAL CLIENTELLE,0.954545,0.707544
10511698,NATIONAL CLIENTELLE,0.714286,0.697956
10529843,MC PREPAID JEUNE,0.833333,0.704975
10556099,NATIONAL CLIENTELLE,0.705882,0.697372
10566540,NATIONAL CLIENTELLE,0.805556,0.704063
10602014,MC PREPAID VOYAGE,0.763158,0.701883
10624426,NATIONAL CLIENTELLE,0.827586,0.704815
10638104,Mor. Tamouil Hajyat,0.9,0.706564
10654596,MC PREPAID VOYAGE,0.701493,0.698355
10660646,NATIONAL CLIENTELLE,1.0,0.707349
10667854,MC PREPAID JEUNE,0.714286,0.698237
10669360,MC PREPAID JEUNE,0.714286,0.698237
10697580,MC PREPAID VOYAGE,0.894737,0.706563
10702861,MC PREPAID VOYAGE,0.8,0.703154
10733462,Mor. Tamouil Hajyat,0.9,0.706564
10742656,MC PREPAID VOYAGE,0.8,0.703154
10744661,MC PREPAID VOYAGE,0.894737,0.706563
10750406,MC PREPAID VOYAGE,0.763158,0.701883
10755063,MC PREPAID VOYAGE,0.894737,0.706563
10755753,MC PREPAID VOYAGE,0.8,0.703154
10757066,MC PREPAID VOYAGE,0.875,0.70583
10767670,MC PREPAID JEUNE,0.714286,0.698237
10770790,MC PREPAID VOYAGE,0.894737,0.706563
10778783,MC PREPAID VOYAGE,0.875,0.70583
10781916,MC PREPAID VOYAGE,0.701493,0.698355
10781992,MC PREPAID VOYAGE,0.894737,0.706563
10790119,MC PREPAID VOYAGE,0.701493,0.698355
10797885,MC PREPAID VOYAGE,0.701493,0.698355
10806215,MC PREPAID JEUNE,0.714286,0.698237
10811043,MC PREPAID VOYAGE,0.701493,0.698355
10826305,MC PREPAID VOYAGE,0.894737,0.706563
10831830,Mor. Tamouil Hajyat,0.9,0.706564
10839041,Mor. Tamouil Hajyat,0.9,0.706564
10864460,MC PREPAID JEUNE,0.714286,0.698237
10870475,MC PREPAID VOYAGE,0.894737,0.706563
10872371,NATIONAL CLIENTELLE,0.827586,0.704815
10885369,NATIONAL CLIENTELLE,0.827586,0.704815
10895450,NATIONAL CLIENTELLE,0.827586,0.704815
10968133,NATIONAL CLIENTELLE,0.78125,0.703597
10971483,NATIONAL CLIENTELLE,0.78125,0.703597
10050546,MC PREPAID VOYAGE,0.727273,0.699113
10062879,MC PREPAID VOYAGE,0.727273,0.699113
10066828,MC PREPAID VOYAGE,0.727273,0.699113
10102890,MC PREPAID VOYAGE,0.727273,0.699113
10128764,MC PREPAID VOYAGE,0.727273,0.699113
10133733,MC PREPAID VOYAGE,0.727273,0.699113
10134766,MC PREPAID VOYAGE,0.727273,0.699113
10138867,MC PREPAID VOYAGE,0.727273,0.699113
10146625,MC PREPAID VOYAGE,0.727273,0.699113
10154246,MC PREPAID VOYAGE,0.727273,0.699113
10156028,MC PREPAID VOYAGE,0.727273,0.699113
10159050,MC PREPAID VOYAGE,0.727273,0.699113
10204253,MC PREPAID VOYAGE,0.727273,0.699113
10206936,MC PREPAID VOYAGE,0.727273,0.699113
10208302,MC PREPAID VOYAGE,0.727273,0.699113
10208726,MC PREPAID VOYAGE,0.727273,0.699113
10237934,MC PREPAID VOYAGE,0.727273,0.699113
10239555,MC PREPAID VOYAGE,0.727273,0.699113
10241659,MC PREPAID VOYAGE,0.727273,0.699113
10244014,NATIONAL CLIENTELLE,0.805556,0.704063
10256827,MC PREPAID VOYAGE,0.727273,0.699113
10257041,MC PREPAID JEUNE,0.833333,0.704975
10257231,MC PREPAID VOYAGE,0.727273,0.699113
10263394,NATIONAL CLIENTELLE,0.888889,0.706206
10311449,NATIONAL CLIENTELLE,0.833333,0.704601
10338160,NATIONAL CLIENTELLE,0.78125,0.703597
10349380,NATIONAL CLIENTELLE,0.78125,0.703597
10429780,NATIONAL CLIENTELLE,0.954545,0.707544
10452170,NATIONAL CLIENTELLE,0.888889,0.706206
10459817,NATIONAL CLIENTELLE,0.805556,0.704063
10460583,NATIONAL CLIENTELLE,0.752381,0.70302
10525883,NATIONAL CLIENTELLE,0.954545,0.707544
10528441,MC PREPAID JEUNE,0.833333,0.704975
10552140,NATIONAL CLIENTELLE,0.705882,0.697372
10570928,NATIONAL CLIENTELLE,0.705882,0.697372
10577701,MC PREPAID JEUNE,0.833333,0.704975
10604759,NATIONAL CLIENTELLE,0.78125,0.703597
10615194,MC PREPAID VOYAGE,0.701493,0.698355
10622662,MC PREPAID VOYAGE,0.763158,0.701883
10639069,MC PREPAID JEUNE,0.714286,0.698237
10645760,Mor. Tamouil Hajyat,0.9,0.706564
10651191,MC PREPAID VOYAGE,0.701493,0.698355
10655267,NATIONAL CLIENTELLE,0.827586,0.704815
10656435,NATIONAL CLIENTELLE,0.78125,0.703597
10660636,MC PREPAID VOYAGE,0.826087,0.704582
10664865,MC PREPAID VOYAGE,0.8,0.703154
10681222,MC PREPAID VOYAGE,0.8,0.703154
10681351,NATIONAL CLIENTELLE,0.78125,0.703597
10685895,Mor. Tamouil Hajyat,0.9,0.706564
10687936,NATIONAL CLIENTELLE,0.827586,0.704815
10693795,MC PREPAID VOYAGE,0.894737,0.706563
10698364,NATIONAL CLIENTELLE,0.805556,0.704063
10703189,MC PREPAID VOYAGE,0.763158,0.701883
10703336,MC PREPAID VOYAGE,0.894737,0.706563
10705669,MC PREPAID VOYAGE,0.701493,0.698355
10707115,NATIONAL CLIENTELLE,1.0,0.707325
10718462,MC PREPAID VOYAGE,0.894737,0.706563
10727874,MC PREPAID VOYAGE,0.701493,0.698355
10738122,MC PREPAID VOYAGE,0.701493,0.698355
10745785,NATIONAL CLIENTELLE,1.0,0.707325
10748033,MC PREPAID VOYAGE,0.8,0.703154
10786095,MC PREPAID VOYAGE,0.8,0.703154
10790326,MC PREPAID VOYAGE,0.701493,0.698355
10792212,MC PREPAID VOYAGE,0.8,0.703154
10801263,MC PREPAID VOYAGE,0.894737,0.706563
10805852,MC PREPAID VOYAGE,0.894737,0.706563
10809847,MC PREPAID VOYAGE,0.894737,0.706563
10813000,MC PREPAID VOYAGE,0.701493,0.698355
10817889,MC PREPAID VOYAGE,0.894737,0.706563
10821621,MC PREPAID VOYAGE,0.701493,0.698355
10822068,MC PREPAID VOYAGE,0.763158,0.701883
10823555,MC PREPAID VOYAGE,0.894737,0.706563
10832643,Mor. Tamouil Hajyat,0.9,0.706564
10837030,MC PREPAID VOYAGE,0.894737,0.706563
10854416,MC PREPAID VOYAGE,0.763158,0.701883
10859900,MC PREPAID VOYAGE,0.763158,0.701883
10860012,NATIONAL CLIENTELLE,1.0,0.707325
10868387,MC PREPAID VOYAGE,0.894737,0.706563
10871336,NATIONAL CLIENTELLE,0.752381,0.70302
10880167,MC PREPAID VOYAGE,0.701493,0.698355
10895164,MC PREPAID JEUNE,0.714286,0.698237
10908282,NATIONAL CLIENTELLE,0.78125,0.703597
10920940,Mor. Tamouil Hajyat,0.9,0.706564
10930180,Mor. Tamouil Hajyat,0.9,0.706564
10943094,NATIONAL CLIENTELLE,0.78125,0.703597
10055755,MC PREPAID VOYAGE,0.727273,0.699113
10056498,MC PREPAID VOYAGE,0.727273,0.699113
10072410,NATIONAL CLIENTELLE,0.705882,0.697372
10079267,MC PREPAID VOYAGE,0.727273,0.699113
10131923,MC PREPAID VOYAGE,0.727273,0.699113
10132286,NATIONAL CLIENTELLE,0.78125,0.703597
10557301,NATIONAL CLIENTELLE,0.75,0.700413
10560234,MC PREPAID VOYAGE,0.894737,0.706563
10567227,NATIONAL CLIENTELLE,0.8,0.703137
10567531,MC PREPAID VOYAGE,0.75,0.700503
10584697,NATIONAL CLIENTELLE,0.857143,0.705306
10585972,MC PREPAID VOYAGE,0.763158,0.701883
10591969,MC PREPAID JEUNE,0.833333,0.704975
10602648,NATIONAL CLIENTELLE,0.805556,0.704063
10603278,NATIONAL CLIENTELLE,0.857143,0.705306
10604475,MC PREPAID VOYAGE,0.894737,0.706563
10610747,NATIONAL CLIENTELLE,0.75,0.700413
10617939,NATIONAL CLIENTELLE,0.954545,0.707544
10619496,MC PREPAID VOYAGE,0.763158,0.701883
10624867,MC PREPAID VOYAGE,0.785714,0.702512
10625093,NATIONAL CLIENTELLE,1.0,0.707325
10625907,MC PREPAID VOYAGE,0.75,0.700503
10630481,MC PREPAID VOYAGE,0.758621,0.701374
10631159,MC PREPAID VOYAGE,0.758621,0.701374
10631569,MC PREPAID VOYAGE,0.894737,0.706563
10632311,MC PREPAID VOYAGE,0.894737,0.706563
10633502,MC PREPAID VOYAGE,0.758621,0.701374
10634228,MC PREPAID VOYAGE,0.894737,0.706563
10636943,MC PREPAID VOYAGE,0.763158,0.701883
10637517,MC PREPAID VOYAGE,0.758621,0.701374
10638970,MC PREPAID VOYAGE,0.894737,0.706563
10639646,MC PREPAID VOYAGE,0.894737,0.706563
10640523,MC PREPAID VOYAGE,0.758621,0.701374
10644230,MC PREPAID VOYAGE,0.894737,0.706563
10644912,MC PREPAID VOYAGE,0.894737,0.706563
10647313,MC PREPAID VOYAGE,0.763158,0.701883
10647898,NATIONAL CLIENTELLE,0.794872,0.703637
10648932,NATIONAL CLIENTELLE,0.8,0.703137
10656270,MC PREPAID VOYAGE,0.764706,0.701424
10658479,MC PREPAID VOYAGE,0.701493,0.698355
10660271,MC PREPAID VOYAGE,0.764706,0.701424
10661449,MC PREPAID VOYAGE,0.894737,0.706563
10662590,NATIONAL CLIENTELLE,0.954545,0.707544
10668643,MC PREPAID VOYAGE,0.758621,0.701374
10668864,MC PREPAID VOYAGE,0.758621,0.701374
10672846,MC PREPAID VOYAGE,0.894737,0.706563
10674307,MC PREPAID JEUNE,0.714286,0.698237
10674553,MC PREPAID VOYAGE,0.894737,0.706563
10679189,MC PREPAID VOYAGE,0.785714,0.702512
10681440,MC PREPAID VOYAGE,0.763158,0.701883
10682371,MC PREPAID VOYAGE,0.763158,0.701883
10682483,Mor. Tamouil Hajyat,0.9,0.706564
10684069,MC PREPAID VOYAGE,0.894737,0.706563
10687144,MC PREPAID VOYAGE,0.764706,0.701424
10690521,Mor. Tamouil Hajyat,0.9,0.706564
10692485,MC PREPAID VOYAGE,0.763158,0.701883
10693055,MC PREPAID VOYAGE,0.763158,0.701883
10696893,MC PREPAID VOYAGE,0.875,0.70583
10697599,MC PREPAID VOYAGE,0.894737,0.706563
10698650,Mor. Tamouil Hajyat,0.9,0.706564
10700298,MC PREPAID VOYAGE,0.8,0.703154
10704164,MC PREPAID VOYAGE,0.764706,0.701424
10704684,MC PREPAID VOYAGE,0.8,0.703154
10704782,MC PREPAID VOYAGE,0.763158,0.701883
10705298,MC PREPAID VOYAGE,0.701493,0.698355
10705885,MC PREPAID VOYAGE,0.894737,0.706563
10706172,MC PREPAID VOYAGE,0.758621,0.701374
10706811,MC PREPAID VOYAGE,0.764706,0.701424
10707223,MC PREPAID VOYAGE,0.758621,0.701374
10709850,NATIONAL CLIENTELLE,1.0,0.707325
10710901,MC PREPAID VOYAGE,0.701493,0.698355
10711002,Mor. Tamouil Hajyat,0.9,0.706564
10711402,MC PREPAID VOYAGE,0.785714,0.702512
10717731,Mor. Tamouil Hajyat,0.9,0.706564
10718566,Mor. Tamouil Hajyat,0.9,0.706564
10722037,NATIONAL CLIENTELLE,0.78125,0.703597
10723191,NATIONAL CLIENTELLE,0.827586,0.704815
10723441,MC PREPAID VOYAGE,0.763158,0.701883
10723891,MC PREPAID VOYAGE,0.701493,0.698355
10724574,MC PREPAID VOYAGE,0.701493,0.698355
10727221,MC PREPAID VOYAGE,0.894737,0.706563
10728670,MC PREPAID VOYAGE,0.875,0.70583
10731054,MC PREPAID VOYAGE,0.8,0.703154
10733023,MC PREPAID VOYAGE,0.701493,0.698355
10734130,MC PREPAID VOYAGE,0.763158,0.701883
10737426,NATIONAL CLIENTELLE,0.954545,0.707544
10740376,MC PREPAID VOYAGE,0.894737,0.706563
10745605,NATIONAL CLIENTELLE,0.827586,0.704815
10746030,NATIONAL CLIENTELLE,1.0,0.707325
10748925,MC PREPAID VOYAGE,0.894737,0.706563
10748939,MC PREPAID VOYAGE,0.894737,0.706563
10751460,Mor. Tamouil Hajyat,0.9,0.706564
10752995,MC PREPAID VOYAGE,0.875,0.70583
10755353,MC PREPAID VOYAGE,0.701493,0.698355
10758014,Mor. Tamouil Hajyat,0.9,0.706564
